threads,size,pin,runtime,energy
12.304028,1500,true,1.7967627,77.0443
12.304028,1500,true,1.8787287,78.32982
12.304028,1500,true,1.8659225,78.278366
12.304028,1500,true,2.0013974,79.93345
12.304028,1500,true,1.8908293,79.16136
12.304028,1500,true,1.867609,78.12926
12.304028,1500,true,1.793256,77.17644
12.304028,1500,true,1.8664569,78.14659
12.493132,1500,true,2.0260608,83.66611
12.493132,1500,true,1.8948543,79.93864
12.493132,1500,true,1.8693562,78.19175
12.493132,1500,true,1.8669956,78.06889
12.493132,1500,true,1.8703872,78.27617
12.493132,1500,true,1.8690146,78.14103
12.493132,1500,true,1.9617906,87.93074
12.493132,1500,true,1.8910377,79.877785
12.493132,1500,true,1.8692422,78.224655
12.493132,1500,true,1.7967542,77.1367
12.675119,1500,true,1.8659818,78.02751
12.675119,1500,true,1.8677554,79.68443
12.675119,1500,true,1.99721,81.434975
12.675119,1500,true,1.9175591,80.41819
12.675119,1500,true,1.8631526,79.64463
12.675119,1500,true,1.9053454,80.21397
12.675119,1500,true,1.9209433,80.52714
12.675119,1500,true,1.9187932,80.85453
12.675119,1500,true,1.9032091,80.2573
12.675119,1500,true,1.9154823,80.53391
12.498773,1500,true,1.8627276,79.57738
12.498773,1500,true,1.8683693,78.29796
12.498773,1500,true,1.7972336,77.36687
12.498773,1500,true,1.8659413,78.1505
12.498773,1500,true,1.8657405,78.09581
12.498773,1500,true,1.8695881,78.21598
12.498773,1500,true,1.8768996,78.33397
12.498773,1500,true,2.0020833,80.13938
12.498773,1500,true,1.8836343,79.17619
12.498773,1500,true,1.8659238,78.17937
12.326953,1500,true,1.7957795,77.28398
12.326953,1500,true,1.7925774,77.36577
12.326953,1500,true,1.870774,78.370224
12.326953,1500,true,1.8719735,78.788315
12.326953,1500,true,1.7970331,77.2448
12.326953,1500,true,1.8679943,78.201454
12.326953,1500,true,1.870244,78.26854
12.326953,1500,true,2.0035164,80.12034
12.326953,1500,true,1.8667185,78.14005
12.326953,1500,true,1.8792706,78.28227
12.495104,1500,true,1.8038762,77.333664
12.495104,1500,true,2.0056818,80.0388
12.495104,1500,true,1.869144,78.120834
12.495104,1500,true,1.869407,78.17619
12.495104,1500,true,1.8767846,78.36021
12.495104,1500,true,1.8673126,78.18132
12.495104,1500,true,1.8734696,78.28184
12.495104,1500,true,1.8762915,78.431625
12.495104,1500,true,1.7979469,77.38274
12.495104,1500,true,1.8805938,78.809616
12.32995,1500,true,1.8678856,78.25389
12.32995,1500,true,1.8684993,78.38573
12.32995,1500,true,1.7978408,77.3972
12.32995,1500,true,1.8672602,78.27824
12.32995,1500,true,1.7968386,77.367966
12.32995,1500,true,1.7957664,77.30815
12.32995,1500,true,1.8692596,78.29082
12.32995,1500,true,1.880291,78.59514
12.32995,1500,true,1.8683765,78.12285
12.32995,1500,true,1.8637124,78.10941
12.167262,1500,true,2.062433,81.963776
12.167262,1500,true,1.8680913,78.34709
12.167262,1500,true,1.8687277,78.28258
12.167262,1500,true,1.7969307,77.276115
12.167262,1500,true,1.7936038,77.316574
12.167262,1500,true,1.8850899,78.9636
12.167262,1500,true,1.7965809,77.3004
12.167262,1500,true,1.8691816,78.10282
12.167262,1500,true,1.8786047,78.4713
12.167262,1500,true,1.8764248,78.41521
12.006613,1500,true,1.8687185,78.09855
12.006613,1500,true,1.8689239,78.168015
12.006613,1500,true,1.8683636,78.20976
12.006613,1500,true,1.8666222,78.223495
12.006613,1500,true,1.8698652,78.17619
12.006613,1500,true,1.8713758,78.27104
12.006613,1500,true,1.8714828,78.250656
12.006613,1500,true,1.7984238,77.316574
12.006613,1500,true,1.8665121,78.10246
12.006613,1500,true,1.8699987,78.24339
12.165569,1500,true,1.8692846,78.153725
12.165569,1500,true,1.9387381,83.315094
12.165569,1500,true,1.8291299,78.339584
12.165569,1500,true,1.8694396,78.152565
12.165569,1500,true,1.8683829,78.23637
12.165569,1500,true,1.7961426,77.26347
12.165569,1500,true,1.8714827,78.3297
12.165569,1500,true,1.8713768,78.40635
12.165569,1500,true,2.0020268,80.121925
12.165569,1500,true,2.0032024,80.06107
12.008023,1500,true,1.8687661,78.206894
12.008023,1500,true,1.7984407,77.31767
12.008023,1500,true,1.8678353,79.24772
12.008023,1500,true,1.7876692,77.36162
12.008023,1500,true,1.8800341,78.606735
12.008023,1500,true,1.7956678,77.29057
12.008023,1500,true,2.001432,80.06486
12.008023,1500,true,1.8066784,77.89671
12.008023,1500,true,1.8655801,78.29649
12.008023,1500,true,2.0037777,80.14586
11.851658,1500,true,1.8779819,78.34685
11.851658,1500,true,1.868031,78.23014
11.851658,1500,true,1.8741155,78.35051
11.851658,1500,true,1.8743787,78.45128
11.851658,1500,true,1.8719132,78.330734
11.851658,1500,true,1.8690002,78.28758
11.851658,1500,true,1.8689054,78.2368
11.851658,1500,true,1.8657391,78.31809
11.851658,1500,true,1.8723947,78.24846
11.851658,1500,true,1.8692312,78.134995
11.696281,1500,true,1.868947,78.23838
