size,pin,threads,runtime,energy
1200,false,7.7993994,0.8184911,33.95975
1200,false,7.7993994,0.81268954,33.903843
1200,false,7.7993994,0.7983373,33.530247
1200,false,7.7993994,0.8073556,33.8046
1200,false,7.7993994,0.80728096,33.753147
1200,false,8.009545,0.8124234,34.05338
1200,false,8.009545,0.7970127,33.61191
1200,false,8.009545,0.79824567,33.63193
1200,false,8.009545,0.84982306,34.320526
1200,false,8.009545,0.7983028,33.702976
1200,false,8.009545,0.7982295,33.48502
1200,false,8.009545,0.80638236,33.756687
1200,false,8.009545,0.7983744,33.59702
1200,false,8.009545,0.83785176,34.211582
1200,false,8.009545,0.7975811,33.67795
1200,false,8.207768,0.84244245,34.348972
1200,false,8.207768,0.7969309,33.702183
1200,false,8.207768,0.7978593,33.585854
1200,false,8.207768,0.8091681,33.82889
1200,false,8.207768,0.80685747,33.821568
1200,false,8.207768,0.7976154,33.649208
1200,false,8.207768,0.8063901,33.648537
1200,false,8.207768,0.9007597,34.987705
1200,false,8.207768,0.79847753,33.647495
1200,false,8.207768,0.7976683,33.578285
1200,false,8.3968725,0.8025416,33.628147
1200,false,8.3968725,0.7974457,33.565895
1200,false,8.3968725,0.79715174,33.63395
1200,false,8.3968725,0.7972809,33.637978
1200,false,8.3968725,0.79779935,33.520485
1200,false,8.3968725,0.8469079,34.32145
1200,false,8.3968725,0.796145,33.65714
1200,false,8.3968725,0.79890406,33.739296
1200,false,8.3968725,0.79995775,33.75657
1200,false,8.3968725,0.8123606,33.68619
1200,false,8.57886,0.8083593,33.787697
1200,false,8.57886,0.7963344,33.650917
1200,false,8.57886,0.8176345,34.761326
1200,false,8.57886,0.8054712,33.72007
1200,false,8.57886,0.80150336,33.684914
1200,false,8.57886,0.8134744,33.817966
1200,false,8.57886,0.7965761,33.82462
1200,false,8.57886,0.8072558,34.155434
1200,false,8.57886,0.96043676,39.538597
1200,false,8.57886,0.80641216,33.93613
1200,false,8.4025135,0.7981623,33.747414
1150,false,8.4025135,0.89064676,38.027855
1150,false,8.4025135,0.8999695,38.180016
1150,false,8.4025135,0.89044595,37.925137
1150,false,8.4025135,0.89342225,37.96743
1150,false,8.4025135,0.90395945,38.243736
1150,false,8.4025135,0.9059906,38.238914
1150,false,8.4025135,0.8939536,37.972862
1150,false,8.4025135,0.9061741,38.206814
1150,false,8.4025135,0.9075392,38.345604
1150,false,8.574333,0.91267693,38.135155
1150,false,8.574333,0.904355,37.84762
1150,false,8.574333,0.85671073,36.962006
1150,false,8.574333,0.90209687,37.74679
1150,false,8.574333,0.87344366,37.0018
1150,false,8.574333,0.87497294,37.002712
1150,false,8.574333,0.8558812,36.96609
1150,false,8.574333,0.8513466,36.835415
1150,false,8.574333,0.85278785,36.81027
1150,false,8.574333,0.8715903,37.423428
1150,false,8.742484,0.8578514,36.757294
1150,false,8.742484,0.8663021,37.326748
1150,false,8.742484,0.89278764,37.485073
1150,false,8.742484,0.84968317,36.72757
1150,false,8.742484,0.8546717,36.992584
1150,false,8.742484,0.91715354,37.650475
1150,false,8.742484,0.85605294,37.06332
1150,false,8.742484,0.85090345,36.775177
1150,false,8.742484,0.8501777,36.756744
1150,false,8.742484,0.86174965,36.91861
1150,false,8.907638,0.8660451,36.92831
1150,false,8.907638,0.8523706,36.88882
1150,false,8.907638,0.85339355,36.996487
1150,false,8.907638,0.85527366,36.734585
1150,false,8.907638,0.8862326,37.60391
1150,false,8.907638,0.89912724,38.32412
1150,false,8.907638,0.87605506,37.645103
1150,false,8.907638,0.851362,36.831203
1150,false,8.907638,0.8524316,36.928497
1150,false,8.907638,0.85271955,36.814117
1150,false,9.070326,0.8787227,37.6838
1150,false,9.070326,0.8570375,37.089993
1150,false,9.070326,0.8921269,37.24661
1150,false,9.070326,0.851713,36.786587
1150,false,9.070326,0.8478219,36.752407
1150,false,9.070326,0.85115814,36.822296
1150,false,9.070326,0.87475663,37.586815
1150,false,9.070326,0.85065067,36.735622
1150,false,9.070326,0.85327154,36.897243
1150,false,9.070326,0.86599475,37.25851
1150,false,8.909677,0.8975734,37.660183
1150,false,8.909677,0.87366384,37.084743
1150,false,8.909677,0.8553659,36.97873
1150,false,8.909677,0.8519986,36.946987
1150,false,8.909677,0.892581,37.42245
1150,false,8.909677,0.86032814,36.80978
1150,false,8.909677,0.8938199,37.841152
1150,false,8.909677,0.84928596,36.805878
1150,false,8.909677,0.8569842,37.0762
1150,false,8.909677,0.84904224,36.794888
1150,false,8.75072,0.8526978,36.80618
1150,false,8.75072,0.9273132,38.394554
1150,false,8.75072,0.87119764,37.735317
1150,false,8.75072,0.87561226,37.259792
1150,false,8.75072,0.8755538,37.768764
1150,false,8.75072,0.8550024,37.032745
1150,false,8.75072,0.8881728,37.5906
1150,false,8.75072,0.8593329,37.004604
1150,false,8.75072,0.8512798,36.709072
1150,false,8.75072,0.86569726,37.47134
1150,false,16,0.8571105,36.857388
1150,false,16,0.77731705,34.10935
1150,false,16,0.7817112,34.263214
1150,false,16,0.7757002,34.108128
1150,false,16,0.77581924,34.072605
1150,false,16,0.7730915,33.967873
1150,false,16,0.7747385,34.146336
1150,false,16,0.7917509,34.900543
1150,false,16,0.7766218,34.191196
1150,false,16,0.77702636,34.033787
1150,false,16,0.77711445,34.06809
1150,false,16,0.7789103,34.20902
1150,false,16,0.77234215,33.93937
1150,false,16,0.77409035,34.103306
1150,false,16,0.7789771,34.184788
1150,false,16,0.7790143,34.266697
1150,false,16,0.78082985,34.33933
1150,false,16,0.7762499,34.16831
1150,false,16,0.78053594,34.31577
1150,false,16,0.77712077,34.182102
1150,false,13.12,0.7783906,34.384373
1150,false,13.12,0.7838324,34.545994
1150,false,13.12,0.7768319,34.521458
1150,false,13.12,0.7839049,34.61496
1150,false,13.12,0.7884629,34.819553
1150,false,13.12,0.7613632,33.93967
1150,false,13.12,0.7862058,35.009735
1150,false,13.12,0.7757062,34.287815
1150,false,13.12,0.7951839,35.036896
1150,false,13.12,0.7721186,34.276035
1150,false,14.848,0.7967135,34.7576
1150,false,14.848,0.77518654,34.189
1150,false,14.848,0.7717509,34.08536
1150,false,14.848,0.7721061,34.130344
1150,false,14.848,0.7829831,34.77329
1150,false,14.848,0.7751675,33.9827
1150,false,14.848,0.78927404,34.979034
1150,false,14.848,0.776341,34.24979
1150,false,14.848,0.7743352,33.97672
1150,false,14.848,0.7753182,34.08591
1150,false,15.8848,0.7696723,34.061436
1150,false,15.8848,0.7843297,34.58347
1150,false,15.8848,0.7753118,34.015476
1150,false,15.8848,0.7835625,34.44028
1150,false,15.8848,0.7756207,34.082314
1150,false,15.8848,0.77090454,34.05228
1150,false,15.8848,0.78162277,34.593784
1150,false,15.8848,0.7805094,34.323097
1150,false,15.8848,0.7782081,34.360752
1150,false,15.8848,0.77589476,34.306736
1150,false,15.26272,0.7753799,34.215122
1150,false,15.26272,0.7736761,34.14884
1150,false,15.26272,0.77549595,34.200047
1150,false,15.26272,0.77295387,33.875954
1150,false,15.26272,0.76119006,33.66953
1150,false,15.26272,0.7728892,34.2515
1150,false,15.26272,0.76775825,33.910007
1150,false,15.26272,0.77873737,34.478733
1150,false,15.26272,0.78618866,34.666233
1150,false,15.26272,0.770649,33.82456
1150,false,14.840135,0.7781122,33.887
1150,false,14.840135,0.7731394,34.044106
1150,false,14.840135,0.7686187,33.83561
1150,false,14.840135,0.7691055,34.051548
1150,false,14.840135,0.7716993,34.110447
1150,false,14.840135,0.80259377,35.94046
1150,false,14.840135,0.82269746,37.304897
1150,false,14.840135,0.83585036,37.907555
1150,false,14.840135,0.82237643,37.014675
1150,false,14.840135,0.76858747,33.834934
1150,false,15.172203,0.77937216,34.242527
1150,false,15.172203,0.77857715,34.399998
1150,false,15.172203,0.7741357,34.15549
1150,false,15.172203,0.7812118,34.681183
1150,false,15.172203,0.7710348,33.869545
1150,false,15.172203,0.77352184,34.255344
1150,false,15.172203,0.767341,33.74601
1150,false,15.172203,0.7790328,34.328342
1150,false,15.172203,0.7732013,34.1666
1150,false,15.172203,0.77053785,34.149387
1150,false,14.891281,0.7793278,34.28397
1150,false,14.891281,0.7755508,34.3104
1150,false,14.891281,0.77384365,34.13816
1150,false,14.891281,0.7814666,34.441135
1150,false,14.891281,0.77760935,34.34116
1150,false,14.891281,0.7818767,34.668797
1150,false,14.891281,0.76705897,33.85209
1150,false,14.891281,0.7750245,34.329254
1150,false,14.891281,0.77274245,34.300083
1150,false,14.891281,0.7753001,34.412327
1150,false,15.139682,0.79308116,34.890656
1150,false,15.139682,0.77068865,33.839207
1150,false,15.139682,0.78288466,34.912384
1150,false,15.139682,0.77703,34.17441
1150,false,15.139682,0.7795527,34.372894
1150,false,15.139682,0.7747306,34.159397
1150,false,15.139682,0.77707916,34.2551
1150,false,15.139682,0.7771478,34.268646
1150,false,15.139682,0.7753866,34.178867
1150,false,15.139682,0.7702151,34.17893
1150,false,15.365829,0.7949094,34.355503
1150,false,15.365829,0.7740917,34.335175
1150,false,15.365829,0.78463316,34.39487
1150,false,15.365829,0.77146685,33.812107
1150,false,15.365829,0.775354,34.377415
1150,false,15.365829,0.7837144,34.57523
1150,false,15.365829,0.7724694,34.207554
1150,false,15.365829,0.78528255,34.79416
1150,false,15.365829,0.7707525,34.01322
1150,false,15.365829,0.7727417,34.344826
1150,false,15.1556835,0.77786124,34.118748
1150,false,15.1556835,0.78184205,34.83579
1150,false,15.1556835,0.7718039,34.066868
1150,false,15.1556835,0.8216167,36.887238
1150,false,15.1556835,0.8114178,36.364838
1150,false,15.1556835,0.77205724,34.198704
1150,false,15.1556835,0.7773396,34.37473
1150,false,15.1556835,0.76922315,33.9755
1150,false,15.1556835,0.7744442,34.127415
1150,false,15.1556835,0.7765234,34.240147
1150,false,14.95746,0.77683574,34.225315
1150,false,14.95746,0.7705258,34.20908
1150,false,14.95746,0.7693293,34.13633
1150,false,14.95746,0.77470464,34.468113
1150,false,14.95746,0.7697156,34.15049
1150,false,14.95746,0.7823102,34.83475
1150,false,14.95746,0.79291624,34.452732
1150,false,14.95746,0.7695236,34.01639
1150,false,14.95746,0.7738193,34.128635
1150,false,14.95746,0.78464806,34.62387
1150,false,14.768356,0.7711573,34.2457
1100,false,14.768356,0.6046422,26.432549
1100,false,14.768356,0.60844445,26.536736
1100,false,14.768356,0.6074452,26.426508
1100,false,14.768356,0.6087846,26.459772
1100,false,14.768356,0.6064425,26.423393
1100,false,14.768356,0.6070813,26.368036
1100,false,14.768356,0.6064865,26.303217
1100,false,14.768356,0.60898024,26.478996
1100,false,14.768356,0.6106219,26.370356
1100,false,14.586369,0.6069195,26.455498
1100,false,14.586369,0.610131,26.467524
1100,false,14.586369,0.61028945,26.467278
1100,false,14.586369,0.6103537,26.415827
1100,false,14.586369,0.60614675,26.381891
1100,false,14.586369,0.60943586,26.413628
1100,false,14.586369,0.61072266,26.525871
1100,false,14.586369,0.60586846,26.249323
1100,false,14.586369,0.60374266,26.281366
1100,false,14.586369,0.625902,27.383535
1100,false,14.410022,0.6035666,26.320368
1100,false,14.410022,0.6068231,26.246025
1100,false,14.410022,0.60983443,26.32757
1100,false,14.410022,0.606782,26.250238
1100,false,14.410022,0.60667557,26.233576
1100,false,14.410022,0.6128934,26.699577
1100,false,14.410022,0.6078333,26.223871
1100,false,14.410022,0.6025269,26.150934
1100,false,14.410022,0.61024094,26.25158
1100,false,14.410022,0.60599834,26.2716
1100,false,14.238202,0.6036296,26.147516
1100,false,14.238202,0.6036124,26.15899
1100,false,14.238202,0.6092468,26.266293
1100,false,14.238202,0.6088153,26.244987
1100,false,14.238202,0.6090727,26.273308
1100,false,14.238202,0.6086623,26.248224
1100,false,14.238202,0.6102904,26.27868
1100,false,14.238202,0.60681087,26.264765
1100,false,14.238202,0.6047847,26.204828
1100,false,14.238202,0.6121238,26.326347
1100,false,14.406353,0.60861796,26.354301
1100,false,14.406353,0.6094714,26.246088
1100,false,14.406353,0.6101512,26.289972
1100,false,14.406353,0.6076986,26.293144
1100,false,14.406353,0.6066871,26.236628
1100,false,14.406353,0.6077109,26.183891
1100,false,14.406353,0.60572565,26.175226
1100,false,14.406353,0.6083094,26.23443
1100,false,14.406353,0.6080089,26.193964
1100,false,14.406353,0.6053162,26.272028
1100,false,14.5715065,0.6108851,26.335688
1100,false,14.5715065,0.61136943,26.373896
1100,false,14.5715065,0.61343694,26.442375
1100,false,14.5715065,0.6054202,26.508356
1100,false,14.5715065,0.60710114,26.30102
1100,false,14.5715065,0.60535216,26.350761
1100,false,14.5715065,0.60780686,26.48382
1100,false,14.5715065,0.60728836,26.522087
1100,false,14.5715065,0.60673225,26.428947
1100,false,14.5715065,0.6133699,26.399286
1100,false,14.408818,0.6070318,26.443537
1100,false,14.408818,0.61989796,26.50164
1100,false,14.408818,0.6062984,26.206108
1100,false,14.408818,0.6095379,26.367975
1100,false,14.408818,0.6077353,26.251217
1100,false,14.408818,0.6066892,26.20434
1100,false,14.408818,0.60964805,26.176811
1100,false,14.408818,0.60449773,26.28582
1100,false,14.408818,0.6028416,26.148249
1100,false,14.408818,0.60931647,26.327204
1100,false,14.248169,0.6095811,26.263666
1100,false,14.248169,0.6059832,26.189875
